,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
1241,1 BHK Apartment for Sale in Byculla Mumbai,"1.65 Cr20,625 per sqft",554 sqft,NAN,Ready to Move,5 out of 7,Resale,Furnished,South - East,NAN,Co-operative Society,1 Covered,2,1,NAN,NAN
1242,4 BHK Apartment for Sale in Vile Parle West Mumbai,4.50 Cr,1200 sqft,NAN,Ready to Move,9 out of 9,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1243,4 BHK Apartment for Sale in Khar West Mumbai,"9.75 Cr50,000 per sqft",NAN,1950 sqft,NAN,5 out of 19,New Property,Unfurnished,West,NAN,Freehold,2 Covered,5,4,NAN,Poss. by Sep '25
1244,2 BHK Apartment for Sale in dharti heights parel dadar east Mumbai,4.10 Cr,890 sqft,NAN,NAN,21 out of 39,Resale,Unfurnished,North - East,NAN,Freehold,NAN,2,3,Main Road,Poss. by Dec '24
1245,1 BHK Apartment for Sale in Tagore Nagar Mumbai,"80 Lac20,830 per sqft",384 sqft,NAN,NAN,17 out of 22,New Property,Unfurnished,East,NAN,Co-operative Society,NAN,2,NAN,"Garden/Park, Main Road",Poss. by Dec '25
1246,1 BHK Apartment for Sale in Manpada Road Dombivali-E Mumbai,"10 Lac3,390 per sqft",200 sqft,NAN,Ready to Move,4 out of 5,New Property,Unfurnished,East,NAN,Co-operative Society,NAN,1,NAN,Main Road,NAN
1247,2 BHK Apartment for Sale in Kandivali West Mumbai,"1.85 Cr23,657 per sqft",602 sqft,NAN,Ready to Move,3 out of 21,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,Pool,NAN
1248,Studio Apartment for Sale in Vazira Mumbai,"24 Lac12,000 per sqft",190 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,West,NAN,Freehold,NAN,1,NAN,NAN,NAN
1249,2 BHK Apartment for Sale in Parel Mumbai,"3.65 Cr26,071 per sqft",840 sqft,NAN,Ready to Move,25 out of 65,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,2,NAN,NAN,NAN
1250,2 BHK Apartment for Sale in Juhu Versova Link Road Mumbai,"3.50 Cr35,000 per sqft",1000 sqft,NAN,Ready to Move,3 out of 7,Resale,Furnished,East,NAN,Freehold,1 Open,2,1,"Garden/Park, Main Road",NAN
1251,2 BHK Apartment for Sale in Bhayandar West Mumbai,"90 Lac7,500 per sqft",710 sqft,NAN,Ready to Move,2 out of 3,Resale,Furnished,East,NAN,Co-operative Society,NAN,2,NAN,Main Road,NAN
1252,4 BHK Apartment for Sale in Park Road Mumbai,"3.50 Cr25,000 per sqft",1000 sqft,NAN,Ready to Move,3 out of 9,Resale,Unfurnished,East,NAN,NAN,1 Covered,3,NAN,Main Road,NAN
1253,5 BHK Apartment for Sale in Malabar Hill Mumbai,"29 Cr1,05,455 per sqft",2650 sqft,NAN,Ready to Move,Upper Basement out of 25,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,5,NAN,"Garden/Park, Pool, Main Road",NAN
1254,1 BHK Apartment for Sale in Andheri East Mumbai,"1.10 Cr21,912 per sqft",377 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,1,1,Main Road,NAN
1255,1 BHK Apartment for Sale in Grant Road Mumbai,"2.35 Cr34,815 per sqft",540 sqft,NAN,Ready to Move,6 out of 7,Resale,Furnished,NAN,NAN,Co-operative Society,NAN,1,2,Main Road,NAN
1256,1 BHK Apartment for Sale in Kandivali East Mumbai,"73 Lac21,856 per sqft",NAN,334 sqft,NAN,15 out of 23,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1257,2 BHK Apartment for Sale in Ulhasnagar Mumbai,"40 Lac4,444 per sqft",841 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,North - East,NAN,NAN,NAN,2,2,"Garden/Park, Main Road",NAN
1258,1 BHK Apartment for Sale in Bhayandar East Mumbai,"50 Lac11,111 per sqft",NAN,450 sqft,Ready to Move,3 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1259,2 BHK Apartment for Sale in Opera House Mumbai,"2.50 Cr21,739 per sqft",900 sqft,NAN,Ready to Move,3 out of 4,Resale,Furnished,East,NAN,Leasehold,NAN,2,NAN,Main Road,NAN
1260,"1 BHK Apartment for Sale in Borivali, Mumbai Mumbai","80 Lac24,615 per sqft",NAN,325 sqft,Ready to Move,1 out of 7,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1261,2 BHK Apartment for Sale in Anuj apartment Mumbai,"1.50 Cr15,789 per sqft",840 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1262,1 BHK Apartment for Sale in Virar East Mumbai,"17.5 Lac3,571 per sqft",NAN,490 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1263,1 BHK Apartment for Sale in Shripal Apt Mumbai,"75 Lac20,492 per sqft",366 sqft,NAN,Ready to Move,1 out of 3,Resale,Unfurnished,NAN,NAN,Co-operative Society,NAN,1,NAN,NAN,NAN
1264,2 BHK Apartment for Sale in Bhayandar West Mumbai,"95 Lac11,176 per sqft",590 sqft,NAN,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1265,3 BHK Apartment for Sale in Satsang CHSL Mumbai,"4.50 Cr47,872 per sqft",NAN,940 sqft,Ready to Move,1 out of 4,Resale,Furnished,NAN,NAN,Freehold,NAN,3,NAN,NAN,NAN
1266,2 BHK Apartment for Sale in Dahisar East Mumbai,"1.20 Cr10,959 per sqft",830 sqft,NAN,Ready to Move,8 out of 13,Resale,Furnished,East,NAN,Freehold,1 Covered,2,5,Main Road,NAN
1267,1 BHK Apartment for Sale in Virar West Mumbai,"32 Lac9,143 per sqft",200 sqft,NAN,Ready to Move,2 out of 3,New Property,Unfurnished,North - West,NAN,Co-operative Society,NAN,1,NAN,Main Road,NAN
1268,2 BHK Apartment for Sale in Kalwa Thane Mumbai,"90 Lac12,000 per sqft",700 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,West,NAN,Co-operative Society,2 Open,1,NAN,Garden/Park,NAN
1269,2 BHK Apartment for Sale in Gokul Village 3 CHS Limited Mumbai,"92 Lac12,778 per sqft",518 sqft,NAN,Ready to Move,2 out of 6,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,2,NAN,"Garden/Park, Main Road",NAN
1270,Studio Apartment for Sale in Malad West Mumbai,"28.5 Lac9,664 per sqft",265 sqft,NAN,Ready to Move,6 out of 7,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,2,NAN,Main Road,NAN
1271,2 BHK Apartment for Sale in Pandit DinDayal Uphadayay Marg Mumbai,1.50 Cr,570 sqft,NAN,Ready to Move,6 out of 7,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1272,1 BHK Apartment for Sale in Jangal Mangal Road Mumbai,"91 Lac17,913 per sqft",391 sqft,NAN,Ready to Move,20 out of 22,Resale,Unfurnished,NAN,NAN,Freehold,NAN,1,NAN,Main Road,NAN
1273,1 BHK Apartment for Sale in Byculla West Mumbai,"80 Lac26,667 per sqft",250 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,East,NAN,Co-operative Society,NAN,NAN,1,Main Road,NAN
1274,"2 BHK Apartment for Sale in Walchand Paradise, Mira Road East Mumbai","1 Cr10,320 per sqft",NAN,969 sqft,NAN,27 out of 27,Resale,Unfurnished,East,Walchand Paradise,Freehold,NAN,2,1,"Garden/Park, Pool",Poss. by Dec '26
1275,2 BHK Apartment for Sale in Bhiwandi Mumbai,"32 Lac5,594 per sqft",501 sqft,NAN,Ready to Move,5 out of 12,Resale,Semi-Furnished,NAN,NAN,Freehold,1 Covered,2,2,NAN,NAN
1276,1 BHK Apartment for Sale in Irani Wadi Mumbai,1.21 Cr,472 sqft,NAN,Ready to Move,5 out of 7,Resale,Furnished,East,NAN,Freehold,5 Open,2,NAN,NAN,NAN
1277,2 BHK Apartment for Sale in Riddhi Garden Mumbai,"1.50 Cr18,750 per sqft",650 sqft,NAN,Ready to Move,6 out of 7,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
1278,1 BHK Apartment for Sale in Eros chs Kanjurmarg east Mumbai,"99 Lac23,515 per sqft",NAN,421 sqft,Ready to Move,6 out of 7,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1279,2 BHK Apartment for Sale in Kandivali West Mumbai,"2 Cr22,222 per sqft",650 sqft,NAN,Ready to Move,1 out of 7,Resale,Furnished,NAN,NAN,Co-operative Society,NAN,2,NAN,Garden/Park,NAN
1280,1 BHK Apartment for Sale in Virar Mumbai,"12 Lac4,000 per sqft",NAN,300 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,South - East,NAN,Power Of Attorney,NAN,1,NAN,Main Road,NAN
1281,"2 BHK Apartment for Sale in Neelam Senroofs, Nahur East Mumbai","2.30 Cr20,536 per sqft",NAN,1120 sqft,Ready to Move,5 out of 20,Resale,Semi-Furnished,NAN,Neelam Senroofs,NAN,NAN,2,NAN,NAN,NAN
1282,"2 BHK Apartment for Sale in Mayfair Virar Gardens, Virar West Mumbai","50 Lac9,488 per sqft",NAN,527 sqft,Ready to Move,3 out of 7,Resale,Unfurnished,East,Mayfair Virar Gardens,Power Of Attorney,NAN,2,2,"Garden/Park, Main Road",NAN
1283,2 BHK Apartment for Sale in Mira Road Area Mumbai,"1.29 Cr21,322 per sqft",NAN,605 sqft,Ready to Move,6 out of 30,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1284,1 BHK Apartment for Sale in Shell Colony Mumbai,"55 Lac13,750 per sqft",270 sqft,NAN,Ready to Move,5 out of 15,Resale,Furnished,East,NAN,Freehold,"1 Covered,",1,2,Main Road,NAN
1285,2 BHK Apartment for Sale in Colaba Mumbai,"4.15 Cr40,607 per sqft",800 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,1,Main Road,NAN
1286,1 BHK Apartment for Sale in Dahisar East Mumbai,"80 Lac16,000 per sqft",NAN,500 sqft,Ready to Move,4 out of 7,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1287,2 BHK Apartment for Sale in Kandivali East Mumbai,1.30 Cr,602 sqft,NAN,Ready to Move,24 out of 33,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
1288,"1 BHK Apartment for Sale in Kalpataru Vivant, Jogeshwari Vikhroli Link Road Mumbai","1.30 Cr21,667 per sqft",NAN,600 sqft,NAN,7 out of 22,Resale,Unfurnished,North,Kalpataru Vivant,Freehold,NAN,2,1,"Pool, Garden/Park, Main Road",Poss. by Dec '25
1289,1 BHK Apartment for Sale in AV CRYSTAL TOWER VASAI EAST Mumbai,"31.5 Lac5,385 per sqft",350 sqft,NAN,Ready to Move,5 out of 9,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,3,NAN,NAN
1290,"3 BHK Apartment for Sale in Shreeji Atlantis, Orlem Mumbai",2.85 Cr,980 sqft,NAN,Ready to Move,23 out of 36,Resale,Unfurnished,East,Shreeji Atlantis,Co-operative Society,1 Covered,3,NAN,Main Road,NAN
1291,1 BHK Apartment for Sale in Ulwe Mumbai,"30 Lac7,229 per sqft",NAN,415 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,NAN,NAN,Co-operative Society,NAN,1,1,NAN,NAN
1292,2 BHK Apartment for Sale in Mira Bhayandar Mumbai,"67 Lac12,182 per sqft",406 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1293,2 BHK Apartment for Sale in Tejaswi apt Mumbai,"75 Lac9,375 per sqft",640 sqft,NAN,Ready to Move,2 out of 6,Resale,Semi-Furnished,East,NAN,Co-operative Society,NAN,2,NAN,Main Road,NAN
1294,1 BHK Apartment for Sale in Chandresh Krishna society Mumbai,"24 Lac5,783 per sqft",NAN,415 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1295,1 BHK Apartment for Sale in Akurli Nagar Mumbai,"1.20 Cr26,667 per sqft",350 sqft,NAN,Ready to Move,3 out of 9,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1296,3 BHK Apartment for Sale in Mazgaon Mumbai,"5 Cr38,462 per sqft",1080 sqft,NAN,Ready to Move,3 out of 7,Resale,Semi-Furnished,NAN,NAN,Co-operative Society,NAN,3,NAN,NAN,NAN
1297,2 BHK Apartment for Sale in Runwal Bliss Mumbai,"1.40 Cr14,737 per sqft",641 sqft,NAN,NAN,11 out of 50,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",Poss. by Oct '25
1298,1 BHK Apartment for Sale in Powai Mumbai,"1.10 Cr23,158 per sqft",NAN,475 sqft,Ready to Move,1 out of 27,Resale,Unfurnished,NAN,NAN,NAN,1 Covered,2,NAN,NAN,NAN
1299,2 BHK Apartment for Sale in Andheri West Mumbai,"1.75 Cr39,773 per sqft",NAN,440 sqft,Ready to Move,12 out of 15,Resale,Unfurnished,NAN,NAN,Co-operative Society,NAN,2,1,NAN,NAN
1300,2 BHK Apartment for Sale in Takshila Colony Mumbai,"22 Cr2,44,444 per sqft",NAN,900 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1301,Studio Apartment for Sale in Nala Sopara Mumbai,"21 Lac5,316 per sqft",350 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,1,NAN,Garden/Park,NAN
1302,1 BHK Apartment for Sale in Kurla West Mumbai,"1.10 Cr27,500 per sqft",380 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,West,NAN,Co-operative Society,NAN,1,NAN,Main Road,NAN
1303,1 BHK Apartment for Sale in Naigaon East Mumbai,"24 Lac4,660 per sqft",350 sqft,NAN,Ready to Move,Ground out of 7,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,1,NAN,NAN,NAN
1304,"2 BHK Apartment for Sale in Kantharia Lakeside, Mulgaon, Opp Tam Talao, Vasai West Mumbai","65 Lac11,818 per sqft",NAN,550 sqft,NAN,5 out of 6,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1305,3 BHK Apartment for Sale in Kamla habitat .kalina . sunder nagar . Santacruz East Mumbai,"4.20 Cr23,333 per sqft",1200 sqft,NAN,Ready to Move,1 out of 10,Resale,Furnished,NAN,NAN,Co-operative Society,NAN,3,NAN,NAN,NAN
1306,4 BHK Apartment for Sale in Neelkanth darshan old panvel Mumbai,"1.99 Cr10,102 per sqft",1516 sqft,NAN,Ready to Move,2 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
1307,3 BHK Apartment for Sale in Malad West Mumbai,"3.80 Cr23,750 per sqft",1095 sqft,NAN,Ready to Move,11 out of 36,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1308,1 BHK Apartment for Sale in Virar West Mumbai,"30.5 Lac5,000 per sqft",360 sqft,NAN,Ready to Move,7 out of 15,Resale,Semi-Furnished,South -West,NAN,Co-operative Society,NAN,2,NAN,Main Road,NAN
1309,1 BHK Apartment for Sale in Mumbai,"81 Lac16,200 per sqft",350 sqft,NAN,Ready to Move,1 out of 4,Resale,Furnished,South,NAN,NAN,NAN,1,NAN,NAN,NAN
1310,"1 BHK Apartment for Sale in Dhanukar Wadi, Mumbai Mumbai","1.05 Cr23,864 per sqft",NAN,440 sqft,Ready to Move,5 out of 6,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1311,2 BHK Apartment for Sale in Borivali West Mumbai,"2.20 Cr26,829 per sqft",640 sqft,NAN,Ready to Move,3 out of 7,Resale,Furnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
1312,1 BHK Apartment for Sale in Sion West Mumbai,"46 Lac13,143 per sqft",225 sqft,NAN,Ready to Move,7 out of 7,Resale,Unfurnished,South -West,NAN,Freehold,NAN,1,NAN,Garden/Park,NAN
1313,1 BHK Apartment for Sale in Malad West Mumbai,"90 Lac19,523 per sqft",NAN,461 sqft,Ready to Move,5 out of 12,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1314,"3 BHK Apartment for Sale in Omkar Alta Monte, Malad East Mumbai",5.70 Cr,1833 sqft,NAN,Ready to Move,17 out of 54,Resale,Semi-Furnished,East,Omkar Alta Monte,NAN,NAN,4,5,NAN,NAN
1315,2 BHK Apartment for Sale in Andheri West Mumbai,"1.95 Cr25,064 per sqft",NAN,778 sqft,Ready to Move,1 out of 7,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1316,1 BHK Apartment for Sale in Lodha crown taloja Mumbai,"35 Lac10,479 per sqft",NAN,334 sqft,Ready to Move,10 out of 12,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1317,1 BHK Apartment for Sale in MHADA Colony Mulund East Mumbai,"1.05 Cr20,000 per sqft",525 sqft,NAN,Ready to Move,2 out of 7,Resale,Semi-Furnished,West,NAN,Co-operative Society,NAN,1,NAN,Main Road,NAN
1318,1 BHK Apartment for Sale in Charni Road Mumbai,1.65 Cr,350 sqft,NAN,Ready to Move,4 out of 19,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1319,1 BHK Apartment for Sale in Nalasopara East Mumbai,"35 Lac6,364 per sqft",424 sqft,NAN,Ready to Move,Ground out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,1,NAN,NAN,NAN
1320,1 BHK Apartment for Sale in Nala Sopara Mumbai,"40 Lac6,154 per sqft",463 sqft,NAN,Ready to Move,6 out of 7,Resale,Unfurnished,West,NAN,Co-operative Society,NAN,1,2,NAN,NAN
1321,Studio Apartment for Sale in Nalasopara West Mumbai,"14 Lac3,043 per sqft",NAN,460 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,East,NAN,Co-operative Society,NAN,1,1,NAN,NAN
1322,1 BHK Apartment for Sale in Naigaon East Mumbai,"49 Lac11,529 per sqft",392 sqft,NAN,Ready to Move,19 out of 23,Resale,Unfurnished,North,NAN,Freehold,NAN,2,3,"Garden/Park, Pool, Main Road",NAN
1323,2 BHK Apartment for Sale in Fort Mumbai,"3.10 Cr30,754 per sqft",NAN,1008 sqft,Ready to Move,2 out of 5,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1324,3 BHK Apartment for Sale in Virar West. Mumbai,"88 Lac7,652 per sqft",686 sqft,NAN,Ready to Move,2 out of 14,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,4,"Garden/Park, Pool, Main Road",NAN
1325,2 BHK Apartment for Sale in dewa  Mumbai,"50 Lac7,576 per sqft",NAN,660 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,NAN,NAN,Co-operative Society,NAN,1,NAN,NAN,NAN
1326,Studio Apartment for Sale in Shankarwadi Jogeshwari East Mumbai,"43 Lac12,647 per sqft",225 sqft,NAN,Ready to Move,7 out of 7,Resale,Semi-Furnished,East,NAN,Co-operative Society,NAN,1,1,Main Road,NAN
1327,Studio Apartment for Sale in Virar East Mumbai,"17 Lac5,667 per sqft",NAN,300 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1328,2 BHK Apartment for Sale in Girgaon Mumbai,4.21 Cr,667 sqft,NAN,Ready to Move,3 out of 9,Resale,Unfurnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
1329,3 BHK Apartment for Sale in Andheri East Mumbai,"2.80 Cr19,580 per sqft",NAN,1430 sqft,Ready to Move,3 out of 7,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1330,"1 BHK Apartment for Sale in Mayfair Virar Gardens, Virar West Mumbai","35 Lac8,333 per sqft",NAN,420 sqft,Ready to Move,6 out of 7,Resale,Furnished,NAN,Mayfair Virar Gardens,NAN,NAN,1,NAN,NAN,NAN
1331,Studio Apartment for Sale in Nerul Mumbai,"17 Lac7,727 per sqft",NAN,220 sqft,Ready to Move,2 out of 5,Resale,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1332,1 BHK Apartment for Sale in Vile Parle East Mumbai,"1.25 Cr27,778 per sqft",NAN,450 sqft,Ready to Move,5 out of 8,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1333,1 BHK Apartment for Sale in Raj kamal Mumbai,"1.75 Cr25,735 per sqft",475 sqft,NAN,Ready to Move,3 out of 7,New Property,Semi-Furnished,West,NAN,Freehold,NAN,2,NAN,Garden/Park,NAN
1334,Studio Apartment for Sale in Sir Jamshedji Jeejeebhoy Road Mumbai,"65 Lac26,000 per sqft",NAN,250 sqft,Ready to Move,3 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1335,1 BHK Apartment for Sale in Vile Parle East Mumbai,"1 Cr20,000 per sqft",NAN,500 sqft,Ready to Move,2 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1336,"2 BHK Apartment for Sale in Palava,  casario Mumbai","48 Lac5,811 per sqft",NAN,826 sqft,Ready to Move,8 out of 8,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1337,1 BHK Apartment for Sale in Malad West Mumbai,"90 Lac14,634 per sqft",NAN,615 sqft,Ready to Move,5 out of 11,Resale,Unfurnished,South - East,NAN,Co-operative Society,NAN,2,NAN,Main Road,NAN
1338,1 BHK Apartment for Sale in Shivkrupa CHS Mumbai,"1.60 Cr25,357 per sqft",466 sqft,NAN,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,1,NAN,NAN
1339,1 BHK Apartment for Sale in Nalasopara East Mumbai,"70 Lac9,333 per sqft",NAN,750 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,1,NAN,NAN
1340,1 BHK Apartment for Sale in Andheri East Mumbai,"55 Lac13,415 per sqft",NAN,410 sqft,Ready to Move,15 out of 16,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1341,1 BHK Apartment for Sale in Juhu Mumbai,"2.50 Cr35,714 per sqft",560 sqft,NAN,Ready to Move,4 out of 10,Resale,Unfurnished,East,NAN,Freehold,1 Open,1,NAN,Main Road,NAN
1342,1 BHK Apartment for Sale in Sewri Mumbai,"69 Lac23,000 per sqft",225 sqft,NAN,Ready to Move,7 out of 7,Resale,Unfurnished,NAN,NAN,Freehold,NAN,1,NAN,NAN,NAN
1343,1 BHK Apartment for Sale in Dahisar West Mumbai,"60 Lac16,304 per sqft",NAN,368 sqft,Ready to Move,Ground out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,1 Covered,1,NAN,NAN,NAN
1344,1 BHK Apartment for Sale in NM Joshi Marg Mumbai,"1.55 Cr22,143 per sqft",500 sqft,NAN,Ready to Move,Ground out of 5,Resale,Semi-Furnished,South,NAN,Freehold,NAN,1,NAN,NAN,NAN
1345,"1 BHK Apartment for Sale in Agarwal Paramount, Virar West Mumbai","44 Lac6,769 per sqft",NAN,650 sqft,Ready to Move,5 out of 14,Resale,Semi-Furnished,NAN,Agarwal Paramount,NAN,NAN,2,3,NAN,NAN
1346,1 BHK Apartment for Sale in Bandra West Mumbai,"2.90 Cr38,667 per sqft",NAN,750 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,1,NAN,Main Road,NAN
1347,1 BHK Apartment for Sale in Bhandup West Mumbai,"90 Lac15,254 per sqft",NAN,590 sqft,Ready to Move,2 out of 11,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,1,NAN,NAN
1348,1 BHK Apartment for Sale in Mira Road East Mumbai,"48 Lac9,412 per sqft",NAN,510 sqft,Ready to Move,4 out of 6,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1349,1 BHK Apartment for Sale in Gorai 2 Mumbai,1 Cr,400 sqft,NAN,Ready to Move,3 out of 8,Resale,Unfurnished,North,NAN,Co-operative Society,NAN,2,2,NAN,NAN
1350,2 BHK Apartment for Sale in Ulhasnagar Mumbai,"45 Lac4,592 per sqft",NAN,980 sqft,Ready to Move,1 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1351,2 BHK Apartment for Sale in Ulhasnagar Mumbai,"42 Lac4,000 per sqft",NAN,1050 sqft,Ready to Move,3 out of 7,Resale,Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
1352,2 BHK Apartment for Sale in Padmavati Nagar Bolinj Mumbai,"41 Lac4,457 per sqft",610 sqft,NAN,Ready to Move,1 out of 7,New Property,Semi-Furnished,East,NAN,Co-operative Society,NAN,2,3,NAN,NAN
1353,1 BHK Apartment for Sale in Gauri Shankar Wadi No 2 Mumbai,54 Lac,225 sqft,NAN,Ready to Move,Upper Basement out of 7,Resale,Semi-Furnished,North,NAN,Freehold,NAN,1,NAN,Main Road,NAN
1354,"2 BHK Apartment for Sale in Orchid Chs Ltd, Airoli Navimumbai Mumbai","1.05 Cr11,111 per sqft",NAN,945 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,East,NAN,Co-operative Society,1 Covered,2,3,NAN,NAN
1355,2 BHK Apartment for Sale in Kurla West Mumbai,"1.30 Cr14,773 per sqft",652 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,West,NAN,Freehold,NAN,2,NAN,NAN,NAN
1356,1 BHK Apartment for Sale in Ghatkopar West Mumbai,"1.05 Cr24,419 per sqft",430 sqft,NAN,Ready to Move,Ground out of 6,Resale,Furnished,East,NAN,Freehold,1 Open,2,NAN,NAN,NAN
1357,2 BHK Apartment for Sale in Dahisar East Mumbai,"2 Cr11,765 per sqft",NAN,1700 sqft,Ready to Move,7 out of 7,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1358,2 BHK Apartment for Sale in Amba Wadi Borivali Mumbai,"1.75 Cr19,444 per sqft",740 sqft,NAN,Ready to Move,7 out of 7,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1359,1 BHK Apartment for Sale in Regency anantham Mumbai,"48 Lac9,108 per sqft",NAN,527 sqft,Ready to Move,10 out of 30,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
1360,2 BHK Apartment for Sale in Riddhi Siddhi CHS Mumbai,"43 Lac5,972 per sqft",611 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,1,NAN,Main Road,NAN
1361,2 BHK Apartment for Sale in rosa mysthica hscl Mumbai,"2.20 Cr36,667 per sqft",500 sqft,NAN,Ready to Move,2 out of 7,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1362,1 BHK Apartment for Sale in Kandivali West Mumbai,"90 Lac18,000 per sqft",470 sqft,NAN,Ready to Move,NAN,Resale,Unfurnished,North - East,NAN,Freehold,1 Open,2,1,Garden/Park,NAN
